start_time,station_id,energy_delivered,utilization_rate,hour,predicted_demand,new_dynamic_price,new_revenue,status
2022-06-24 06:30:00,982,7.583333333,0.0863636363636363,6.0,9.068327741254206,15.21,115.34249999493,Underutilized
2022-06-28 04:20:00,1115,7.0,0.0681818181818181,4.0,17.622956442438007,15.21,106.47,Underutilized
2022-07-18 04:20:00,324,10.5,0.1409090909090909,4.0,16.23661914814965,15.21,159.705,Underutilized
2022-07-04 23:40:00,107,9.916666667,0.1045454545454545,23.0,21.4481382800772,15.21,150.83250000507,Underutilized
2022-07-12 07:35:00,704,23.04166667,0.2272727272727272,7.0,46.54520928471651,15.72,362.21500005240006,Healthy
2022-07-08 03:00:00,746,30.91666667,0.2818181818181818,3.0,30.34413194345434,15.72,486.0100000524,Healthy
2022-07-02 10:20:00,1164,14.19444444,0.1772727272727272,10.0,29.038334133726675,15.18,215.4716665992,Underutilized
2022-07-14 09:05:00,335,45.0,0.3409090909090909,9.0,43.09373240807777,15.72,707.4,Healthy
2022-06-28 10:15:00,343,5.25,0.0409090909090909,10.0,9.175283424675978,15.0,78.75,Underutilized
2022-06-29 23:15:00,1160,0.0,0.0045454545454545,23.0,0.0,15.21,0.0,Underutilized
2022-07-18 03:10:00,1043,5.833333333,0.0954545454545454,3.0,8.161643073012131,15.21,88.72499999493,Underutilized
2022-07-06 10:40:00,1162,1.166666667,0.0136363636363636,10.0,3.9066021277053897,15.0,17.500000005,Underutilized
2022-06-22 05:20:00,331,14.0,0.109090909090909,5.0,92.32730489180264,15.21,212.94,Underutilized
2022-06-22 14:05:00,1099,0.583333333,0.0045454545454545,14.0,1.2303080996140263,15.0,8.749999995,Underutilized
2022-07-04 23:55:00,681,1.75,0.0227272727272727,23.0,3.4986602656587955,15.21,26.6175,Underutilized
2022-06-28 23:50:00,570,12.25,0.0954545454545454,23.0,16.732367737909556,15.21,186.3225,Underutilized
2022-07-06 01:10:00,347,0.0,0.0318181818181818,1.0,0.0,15.21,0.0,Underutilized
2022-07-17 12:10:00,1162,0.875,0.009090909090909,12.0,2.4620749484108098,15.18,13.2825,Underutilized
2022-07-13 00:00:00,1122,3.5,0.0363636363636363,0.0,7.311545300158932,15.21,53.235,Underutilized
2022-06-22 00:10:00,737,0.583333333,0.0045454545454545,0.0,0.8568146980439146,15.21,8.872499994930001,Underutilized
2022-06-24 09:35:00,656,3.5,0.0272727272727272,9.0,9.484117126483302,15.21,53.235,Underutilized
2022-06-21 16:30:00,701,1.166666667,0.009090909090909,16.0,2.12598014107323,15.0,17.500000005,Underutilized
2022-07-12 05:00:00,1126,5.541666667,0.0545454545454545,5.0,13.275267527494265,15.21,84.28875000507001,Underutilized
2022-06-29 00:45:00,735,75.0,0.0545454545454545,0.0,17.492209216144264,15.21,1140.75,Underutilized
2022-07-05 08:35:00,699,19.08333333,0.0545454545454545,8.0,9.95248024741328,15.21,290.2574999493,Underutilized
2022-07-17 08:15:00,712,20.83333333,0.2409090909090909,8.0,20.833333329999974,15.98,332.9166666134,Healthy
2022-06-29 11:45:00,852,0.0,0.0,11.0,0.0,15.0,0.0,Underutilized
2022-07-16 21:55:00,598,2.333333333,0.0181818181818181,21.0,5.98842493716102,16.38,38.21999999454,Underutilized
2022-07-10 22:40:00,887,6.416666667,0.05,22.0,19.515671603310384,15.64,100.35666667188,Underutilized
2022-07-06 17:25:00,1071,12.54166667,0.1272727272727272,17.0,25.362460886725373,15.82,198.4091667194,Underutilized
2022-07-13 12:10:00,506,24.5,0.2181818181818181,12.0,32.63070810421857,15.46,378.77,Healthy
2022-07-14 17:00:00,1026,117.8333333,0.1227272727272727,17.0,22.388095028457883,15.82,1864.123332806,Underutilized
2022-07-07 10:40:00,835,1.166666667,0.0363636363636363,10.0,3.2525028617821565,15.0,17.500000005,Underutilized
2022-06-29 16:05:00,1163,1.75,0.0136363636363636,16.0,3.789623769254057,15.0,26.25,Underutilized
2022-06-23 21:05:00,1162,3.791666667,0.0409090909090909,21.0,5.384677286607646,16.09,61.00791667203,Underutilized
2022-06-23 08:30:00,1037,0.583333333,0.0136363636363636,8.0,0.7792068856725268,15.21,8.872499994930001,Underutilized
2022-06-21 13:45:00,328,9.625,0.1227272727272727,13.0,14.395914155356117,15.0,144.375,Underutilized
2022-06-19 09:10:00,706,3.208333333,0.0363636363636363,9.0,17.371397974504717,15.41,49.44041666153,Underutilized
2022-06-29 00:35:00,904,10.5,0.0818181818181818,0.0,24.25643511306375,15.21,159.705,Underutilized
2022-06-29 01:05:00,1143,1.166666667,0.0227272727272727,1.0,1.0275921874741156,15.21,17.745000005070004,Underutilized
2022-07-16 05:45:00,632,5.833333333,0.0636363636363636,5.0,11.799979639750664,15.41,89.89166666153,Underutilized
2022-07-01 01:55:00,900,3.5,0.0272727272727272,1.0,6.409876219736591,15.21,53.235,Underutilized
2022-07-06 07:10:00,1166,11.66666667,0.0954545454545454,7.0,52.24142165421559,15.21,177.4500000507,Underutilized
2022-06-19 17:20:00,831,1.75,0.0136363636363636,17.0,3.9830372161284657,16.09,28.1575,Underutilized
2022-07-03 18:05:00,1037,0.0,0.0,18.0,0.0,16.38,0.0,Underutilized
2022-06-30 08:30:00,580,178.5833333,0.059090909090909,8.0,36.047560119412594,15.21,2716.252499493,Underutilized
2022-07-13 15:55:00,1159,8.166666667,0.1045454545454545,15.0,23.47774643945197,15.0,122.500000005,Underutilized
2022-06-29 05:10:00,858,91.41666667,0.3818181818181818,5.0,109.91141389128342,15.72,1437.0700000524,Healthy
2022-07-18 03:20:00,897,17.625,0.0318181818181818,3.0,9.967339039909488,15.21,268.07625,Underutilized
2022-06-24 15:30:00,771,1.166666667,0.0136363636363636,15.0,4.970882822062979,15.0,17.500000005,Underutilized
2022-07-17 05:20:00,328,19.25,0.1772727272727272,5.0,19.25,15.41,296.6425,Underutilized
2022-07-03 09:45:00,702,0.0,0.0,9.0,0.0,15.41,0.0,Underutilized
2022-07-13 08:15:00,123,2.916666667,0.0227272727272727,8.0,6.620211590164949,15.21,44.36250000507,Underutilized
2022-07-02 09:45:00,1149,5.759444444,0.0636363636363636,9.0,26.40722222281001,15.41,88.75303888204,Underutilized
2022-06-30 17:25:00,1068,28.33333333,0.3318181818181818,17.0,75.20673364840286,16.49,467.2166666116999,Healthy
2022-07-09 04:10:00,783,2.333333333,0.0181818181818181,4.0,4.937984500429856,15.41,35.95666666153,Underutilized
2022-07-10 16:45:00,746,19.25,0.1954545454545454,16.0,29.58979596493532,15.18,292.215,Underutilized
2022-07-16 09:10:00,804,31.36305556,0.0272727272727272,9.0,3.583501388967503,15.41,483.3046861796,Underutilized
2022-06-27 11:50:00,512,5.25,0.1954545454545454,11.0,5.506439475170049,15.0,78.75,Underutilized
2022-06-28 18:05:00,979,2.916666667,0.0227272727272727,18.0,7.351746943675576,16.09,46.92916667203,Underutilized
2022-07-11 05:55:00,851,44.91666667,0.4318181818181818,5.0,306.79149947751904,15.72,706.0900000524,Healthy
2022-07-17 14:00:00,328,15.45833333,0.1409090909090909,14.0,15.458333329999975,15.18,234.6574999494,Underutilized
2022-07-07 13:10:00,217,32.66666667,0.2590909090909091,13.0,72.70446863616836,15.46,505.0266667182,Healthy
2022-06-24 08:00:00,849,3.5,0.0454545454545454,8.0,7.433535139045083,15.21,53.235,Underutilized
2022-07-05 09:45:00,340,0.0,0.0272727272727272,9.0,0.0,15.21,0.0,Underutilized
2022-06-23 20:20:00,519,11.66666667,0.3636363636363636,20.0,20.97073829648679,16.82,196.2333333894,Healthy
2022-07-06 07:00:00,633,622.7375,0.4363636363636363,7.0,159.64137221757343,15.72,9789.4335,Healthy
2022-07-09 01:30:00,1159,15.75,0.1727272727272727,1.0,39.87752221979733,15.41,242.7075,Underutilized
2022-07-02 07:40:00,570,10.5,0.0818181818181818,7.0,33.043277298832564,15.41,161.805,Underutilized
2022-06-22 19:20:00,686,5.25,0.0409090909090909,19.0,18.82254549285765,16.09,84.4725,Underutilized
2022-06-21 02:05:00,1131,763.1666667,0.3136363636363636,2.0,242.6872830855153,15.72,11996.980000524,Healthy
2022-06-21 23:55:00,1137,263.5833333,0.3772727272727272,23.0,302.01123785308323,15.72,4143.529999476,Healthy
2022-07-06 08:25:00,965,34.0725,0.2454545454545454,8.0,33.019192635802526,15.72,535.6197,Healthy
2022-07-08 04:20:00,1009,35.0,0.3272727272727272,4.0,278.6118139320142,15.72,550.2,Healthy
2022-06-29 23:40:00,577,2.916666667,0.0136363636363636,23.0,3.351549097167265,15.21,44.36250000507,Underutilized
2022-07-10 18:35:00,107,4.083333333,0.059090909090909,18.0,8.019852880331754,16.38,66.88499999454,Underutilized
2022-07-03 07:00:00,333,543.3333333,0.3,7.0,370.1712177703333,15.98,8682.466666134002,Healthy
2022-07-17 08:05:00,966,44.04166667,0.3409090909090909,8.0,86.8371000028334,15.98,703.7858333866,Healthy
2022-06-22 22:45:00,340,0.291666667,0.0318181818181818,22.0,0.4555328182262829,15.41,4.49458333847,Underutilized
2022-07-16 22:10:00,989,11.375,0.1,22.0,15.259735972856504,15.64,177.905,Underutilized
2022-07-04 19:50:00,632,5.25,0.0409090909090909,19.0,18.82254549285765,16.09,84.4725,Underutilized
2022-07-16 02:25:00,897,23.08333333,0.0181818181818181,2.0,4.094631744783668,15.41,355.7141666153,Underutilized
2022-07-15 17:40:00,1115,5.25,0.0454545454545454,17.0,13.915288742525313,15.82,83.055,Underutilized
2022-07-13 13:30:00,225,2.333333333,0.0181818181818181,13.0,3.581462526858662,15.0,34.999999995,Underutilized
2022-06-22 23:10:00,627,25.0,0.0227272727272727,23.0,5.042540908479358,15.21,380.25,Underutilized
2022-07-10 14:50:00,217,14.58333333,0.1318181818181818,14.0,84.3038689779007,15.18,221.3749999494,Underutilized
2018-09-15 02:08:33,2-39-130-31,6.29,0.0424421296296296,2.0,5.994109394001172,15.41,96.9289,Underutilized
2018-06-04 15:59:55,2-39-127-19,3.76,0.0495254629629629,15.0,4.369349758064463,15.0,56.4,Underutilized
2022-06-28 10:10:00,630,5.0,0.0045454545454545,10.0,1.2868852289252624,15.0,75.0,Underutilized
2022-06-22 21:00:00,630,5.0,0.0045454545454545,21.0,1.0762455174328922,16.09,80.45,Underutilized
2022-06-21 21:45:00,1011,44.83111111,0.3954545454545454,21.0,43.65863055410004,16.82,754.0592888702,Healthy
2022-06-26 09:00:00,708,45.58333333,0.0181818181818181,9.0,4.724917952801509,15.41,702.4391666153,Underutilized
2022-07-18 17:45:00,1081,5.833333333,0.0454545454545454,17.0,21.563273442768203,15.82,92.28333332806,Underutilized
2022-06-23 05:15:00,1082,0.0,0.0409090909090909,5.0,0.0,15.21,0.0,Underutilized
2022-07-12 17:00:00,323,13.41666667,0.1045454545454545,17.0,26.96989468662033,15.82,212.2516667194,Underutilized
2022-07-03 21:15:00,655,0.583333333,0.0045454545454545,21.0,1.147542525296537,16.38,9.55499999454,Underutilized
2022-07-13 20:50:00,773,18.66666667,0.0727272727272727,20.0,20.489732983603616,16.09,300.3466667203,Underutilized
2022-07-04 08:20:00,1112,2.333333333,0.0181818181818181,8.0,3.712320824062159,15.21,35.48999999493,Underutilized
2022-07-01 16:40:00,109,0.583333333,0.0045454545454545,16.0,1.1346792653372524,15.0,8.749999995,Underutilized
2022-07-07 02:00:00,320,0.583333333,0.0136363636363636,2.0,0.8719335537142675,15.21,8.872499994930001,Underutilized
2022-06-29 09:50:00,631,1.75,0.0181818181818181,9.0,3.4724192920007964,15.21,26.6175,Underutilized
2022-07-11 15:10:00,1099,1.75,0.0136363636363636,15.0,3.4350551876658746,15.0,26.25,Underutilized
2022-07-18 23:50:00,729,68.08333333,0.0363636363636363,23.0,16.086120470671943,15.21,1035.5474999493,Underutilized
2022-07-17 02:10:00,712,30.83333333,0.25,2.0,26.39284021351346,15.98,492.7166666134,Healthy
2022-07-03 19:05:00,1093,0.583333333,0.0045454545454545,19.0,1.466243408542349,16.38,9.55499999454,Underutilized
2022-07-10 01:25:00,712,39.91666667,0.2863636363636364,1.0,39.91666666999992,15.98,637.8683333865999,Healthy
2022-06-19 05:00:00,570,10.5,0.0818181818181818,5.0,26.604456641948936,15.41,161.805,Underutilized
2022-06-25 18:35:00,781,20.58333333,0.0545454545454545,18.0,7.11901490842688,16.38,337.15499994539994,Underutilized
2022-07-03 15:20:00,691,14.58333333,0.1136363636363636,15.0,34.71967206607511,15.18,221.3749999494,Underutilized
2022-07-05 04:00:00,773,22.55944444,0.0863636363636363,4.0,255.52801108660003,15.21,343.1291499324,Underutilized
2022-07-11 19:50:00,630,5.0,0.0045454545454545,19.0,1.0800174736639168,16.09,80.45,Underutilized
2022-06-22 20:25:00,512,12.14305556,0.25,20.0,14.049242312209456,16.82,204.2461945192,Healthy
2022-07-12 06:25:00,709,9.333333333,0.1,6.0,26.445810926094868,15.21,141.95999999493003,Underutilized
2022-07-02 22:30:00,206,3.791666667,0.059090909090909,22.0,6.781974915822475,15.64,59.30166667188,Underutilized
2022-06-24 07:15:00,895,183.7333333,0.0681818181818181,7.0,38.4549069006525,15.21,2794.583999493,Underutilized
2022-07-17 14:50:00,1092,1.458333333,0.05,14.0,16.526475205309193,15.18,22.13749999494,Underutilized
2022-07-12 02:25:00,1066,3.5,0.0318181818181818,2.0,4.089221779506603,15.21,53.235,Underutilized
2022-06-26 02:25:00,325,9.083333333,0.0454545454545454,2.0,12.13492086260937,15.41,139.97416666153,Underutilized
2022-07-11 22:05:00,745,9.916666667,0.0954545454545454,22.0,62.653571169067256,15.41,152.81583333847,Underutilized
2022-07-07 00:10:00,904,9.916666667,0.0772727272727272,0.0,26.880649126100288,15.21,150.83250000507,Underutilized
2022-07-05 15:25:00,1114,2.424722222,0.0181818181818181,15.0,14.40776706201308,15.0,36.37083333,Underutilized
2022-07-09 21:40:00,690,146.1666667,0.0727272727272727,21.0,14.951844155896362,16.38,2394.210000546,Underutilized
2022-07-18 12:25:00,580,208.0833333,0.0954545454545454,12.0,31.895886639545434,15.0,3121.2499995,Underutilized
2022-07-01 03:15:00,332,28.29166667,0.3045454545454545,3.0,62.054797714911146,15.72,444.7450000524,Healthy
2022-07-02 19:25:00,1104,1.75,0.0136363636363636,19.0,3.0028969755449806,16.38,28.665,Underutilized
2022-07-10 16:25:00,1061,15.16666667,0.1363636363636363,16.0,29.309036963623825,15.18,230.2300000506,Underutilized
2022-07-08 07:00:00,323,0.583333333,0.0045454545454545,7.0,1.1441755363443318,15.21,8.872499994930001,Underutilized
2022-06-25 04:15:00,991,3.791666667,0.059090909090909,4.0,4.91266563781248,15.41,58.42958333847,Underutilized
2022-06-29 03:10:00,589,46.83333333,0.1,3.0,103.27825331394408,15.21,712.3349999493,Underutilized
2022-06-26 01:10:00,724,19.83333333,0.2318181818181818,1.0,19.83333332999997,15.98,316.9366666134,Healthy
2022-07-04 22:35:00,107,9.333333333,0.1,22.0,18.300318146106104,15.41,143.82666666153,Underutilized
2022-06-22 13:35:00,715,25.0,0.0409090909090909,13.0,20.795543861384804,15.0,375.0,Underutilized
2022-07-15 13:50:00,739,2.333333333,0.0181818181818181,13.0,3.581462526858662,15.0,34.999999995,Underutilized
2022-07-15 00:05:00,328,21.875,0.2,0.0,21.06118551737994,15.72,343.875,Healthy
2022-06-19 22:20:00,975,3.5,0.0272727272727272,22.0,7.96106802299723,15.64,54.74,Underutilized
2022-07-15 00:05:00,746,29.75,0.2772727272727273,0.0,74.95242279479415,15.72,467.67,Healthy
2022-07-08 21:20:00,741,5.833333333,0.0409090909090909,21.0,18.11569979764404,16.09,93.85833332797,Underutilized
2022-07-02 01:15:00,332,21.29166667,0.3272727272727272,1.0,21.291666670000023,15.98,340.24083338660006,Healthy
2022-06-21 22:15:00,969,9.731944444,0.0863636363636363,22.0,23.44959213584809,15.41,149.96926388204,Underutilized
2022-06-27 01:45:00,107,6.416666667,0.0772727272727272,1.0,7.162559579969187,15.21,97.59750000507002,Underutilized
2022-07-15 17:10:00,1081,2.916666667,0.0227272727272727,17.0,6.944188889490501,15.82,46.14166667194,Underutilized
2022-06-19 12:50:00,741,3.5,0.0318181818181818,12.0,9.721260173043234,15.18,53.13,Underutilized
2022-07-08 17:45:00,206,16.04166667,0.1545454545454545,17.0,51.67598182233802,15.82,253.7791667194,Underutilized
2022-07-01 18:10:00,1101,0.583333333,0.0045454545454545,18.0,1.033979546683643,16.09,9.38583332797,Underutilized
2022-06-25 01:40:00,1074,12.25,0.1227272727272727,1.0,13.860078094696268,15.41,188.7725,Underutilized
2022-07-11 14:15:00,904,4.666666667,0.0363636363636363,14.0,14.061917607839508,15.0,70.000000005,Underutilized
2022-06-23 21:45:00,900,3.5,0.0272727272727272,21.0,9.964744130763457,16.09,56.315,Underutilized
2022-06-24 07:55:00,998,250.9061111,0.209090909090909,7.0,51.27585377838909,15.72,3944.244066492,Healthy
2022-06-24 07:10:00,1074,7.583333333,0.0863636363636363,7.0,14.719379308527268,15.21,115.34249999493,Underutilized
2022-07-06 10:40:00,832,83.20833333,0.0636363636363636,10.0,16.719933954206343,15.0,1248.12499995,Underutilized
2022-07-15 09:05:00,904,3.5,0.0318181818181818,9.0,7.115088627232612,15.21,53.235,Underutilized
2022-07-17 15:20:00,1104,2.625,0.0227272727272727,15.0,6.348381008544111,15.18,39.8475,Underutilized
2022-07-15 14:40:00,682,110.0,0.05,14.0,21.927791912314184,15.0,1650.0,Underutilized
2022-07-03 03:40:00,589,34.5,0.0727272727272727,3.0,29.91521858756296,15.41,531.645,Underutilized
2022-06-29 13:15:00,996,16.12722222,0.1272727272727272,13.0,203.4428097438001,15.0,241.9083333,Underutilized
2022-07-07 07:55:00,111,3.791666667,0.0636363636363636,7.0,5.423441081295894,15.21,57.67125000507,Underutilized
2022-07-02 10:50:00,108,8.75,0.0681818181818181,10.0,22.797262320161813,15.18,132.825,Underutilized
2022-06-30 16:00:00,1060,2.333333333,0.0181818181818181,16.0,5.440065319403294,15.0,34.999999995,Underutilized
2022-07-06 01:15:00,804,50.58333333,0.0272727272727272,1.0,6.409876219736591,15.21,769.3724999493,Underutilized
2022-07-11 21:00:00,1049,72.82333333,0.5454545454545454,21.0,72.19376110889995,17.19,1251.8330999427,Healthy
2022-06-19 18:35:00,746,24.5,0.209090909090909,18.0,23.86816673231934,17.19,421.155,Healthy
2022-06-27 12:10:00,1115,4.174722222,0.0409090909090909,12.0,7.151733333293323,15.0,62.62083333,Underutilized
2022-07-07 06:10:00,587,30.125,0.1727272727272727,6.0,75.31539973009446,15.21,458.20125,Underutilized
2022-07-07 01:40:00,520,20.25,0.1,1.0,26.12979466117801,15.21,308.0025,Underutilized
2022-07-15 00:55:00,1111,12.54166667,0.1,0.0,58.54171856301296,15.21,190.7587500507,Underutilized
2022-07-08 16:50:00,333,266.0,0.1909090909090909,16.0,56.95151682148684,15.0,3990.0,Underutilized
2022-07-10 05:30:00,804,45.58333333,0.0272727272727272,5.0,9.564382344455057,15.41,702.4391666153,Underutilized
2022-07-17 12:00:00,552,4.083333333,0.0409090909090909,12.0,8.031779866705534,15.18,61.98499999494,Underutilized
2022-07-14 00:10:00,333,267.75,0.1727272727272727,0.0,100.38817794186365,15.21,4072.4775,Underutilized
2022-07-11 21:45:00,848,0.583333333,0.0045454545454545,21.0,1.0762455174328922,16.09,9.38583332797,Underutilized
2022-06-23 07:55:00,771,4.958333333,0.0409090909090909,7.0,15.114695002612812,15.21,75.41624999493,Underutilized
2022-06-22 20:50:00,987,0.291666667,0.009090909090909,20.0,2.213151198139826,16.09,4.69291667203,Underutilized
2022-07-09 19:55:00,107,10.83333333,0.0772727272727272,19.0,9.95679166649924,16.38,177.44999994539998,Underutilized
